user_id,created_at,company_id,language,activated_at,state
7189.0,2014-01-07 12:46:47,6407.0,english,,pending
7190.0,2014-01-07 23:43:04,4129.0,russian,2014-01-07 23:44:27,active
7191.0,2014-01-07 08:59:14,72.0,english,2014-01-07 09:00:49,active
7192.0,2014-01-07 08:42:34,9115.0,french,2014-01-07 08:44:05,active
7193.0,2014-01-07 17:39:30,3985.0,english,,pending
7194.0,2014-01-07 10:45:38,12343.0,french,,pending
7195.0,2014-01-07 11:04:09,12970.0,italian,2014-01-07 11:05:43,active
7196.0,2014-01-07 16:46:36,9004.0,english,,pending
7197.0,2014-01-07 09:52:32,5104.0,chinese,,pending
7198.0,2014-01-07 12:50:24,12658.0,english,2014-01-07 12:51:52,active
7199.0,2014-01-07 11:17:00,7421.0,english,2014-01-07 11:18:39,active
7200.0,2014-01-07 09:40:34,1800.0,english,2014-01-07 09:41:49,active
7201.0,2014-01-07 07:23:27,347.0,japanese,2014-01-07 07:24:46,active
7202.0,2014-01-07 16:06:47,19.0,english,2014-01-07 16:08:20,active
7203.0,2014-01-07 18:21:01,5694.0,english,,pending
7204.0,2014-01-07 15:25:41,6225.0,german,,pending
7205.0,2014-01-07 01:15:00,3.0,english,2014-01-07 01:16:14,active
7206.0,2014-01-07 05:32:29,8914.0,english,2014-01-07 05:34:06,active
7207.0,2014-01-07 04:57:01,8878.0,english,2014-01-07 04:58:33,active
7208.0,2014-01-07 13:59:18,313.0,english,2014-01-07 14:00:53,active
7209.0,2014-01-07 17:49:10,10724.0,english,2014-01-07 17:50:39,active
7210.0,2014-01-07 15:11:26,8318.0,english,2014-01-07 15:12:43,active
7211.0,2014-01-07 15:24:09,3392.0,english,2014-01-07 15:25:31,active
7212.0,2014-01-07 05:59:34,1.0,chinese,,pending
7213.0,2014-01-07 14:11:54,6.0,french,2014-01-07 14:13:35,active
7214.0,2014-01-07 12:28:26,401.0,indian,2014-01-07 12:29:39,active
7215.0,2014-01-07 13:14:35,1215.0,russian,2014-01-07 13:16:22,active
7216.0,2014-01-07 11:06:18,2.0,arabic,2014-01-07 11:07:40,active
7217.0,2014-01-07 20:03:46,7001.0,english,,pending
7218.0,2014-01-07 16:13:47,8709.0,english,2014-01-07 16:15:17,active
7219.0,2014-01-07 12:40:20,538.0,korean,,pending
7220.0,2014-01-07 16:40:37,2.0,english,2014-01-07 16:42:15,active
7221.0,2014-01-07 13:29:47,2881.0,spanish,,pending
7222.0,2014-01-07 13:21:30,1574.0,german,2014-01-07 13:22:59,active
7223.0,2014-01-07 22:54:00,6473.0,english,,pending
7224.0,2014-01-07 17:18:21,5897.0,japanese,2014-01-07 17:19:37,active
7225.0,2014-01-07 17:53:12,11847.0,english,,pending
7226.0,2014-01-07 02:51:17,3.0,english,,pending
7227.0,2014-01-07 19:35:15,8115.0,spanish,2014-01-07 19:36:52,active
7228.0,2014-01-07 15:05:43,9767.0,russian,2014-01-07 15:07:16,active
7229.0,2014-01-07 10:57:04,162.0,german,2014-01-07 10:58:51,active
7230.0,2014-01-08 11:58:03,7778.0,english,2014-01-08 11:59:11,active
7231.0,2014-01-08 17:24:06,2210.0,english,2014-01-08 17:25:37,active
7232.0,2014-01-08 14:29:04,19.0,russian,2014-01-08 14:30:31,active
7233.0,2014-01-08 19:04:48,12829.0,english,,pending
7234.0,2014-01-08 06:42:39,398.0,japanese,,pending
7235.0,2014-01-08 18:55:58,1.0,english,2014-01-08 18:57:30,active
7236.0,2014-01-08 07:11:36,12612.0,french,,pending
7237.0,2014-01-08 16:02:43,10552.0,korean,,pending
7238.0,2014-01-08 11:25:48,532.0,french,2014-01-08 11:27:17,active
7239.0,2014-01-08 16:26:49,11968.0,french,2014-01-08 16:27:52,active
7240.0,2014-01-08 09:15:34,2530.0,english,,pending
7241.0,2014-01-08 10:14:57,8634.0,arabic,2014-01-08 10:16:31,active
7242.0,2014-01-08 16:24:50,2.0,indian,,pending
7243.0,2014-01-08 00:21:02,12592.0,english,2014-01-08 00:22:07,active
7244.0,2014-01-08 07:19:57,10204.0,french,,pending
7245.0,2014-01-08 03:10:16,10139.0,english,2014-01-08 03:11:37,active
7246.0,2014-01-08 18:28:12,3045.0,english,,pending
7247.0,2014-01-08 02:53:55,8272.0,german,,pending
7248.0,2014-01-08 18:45:12,101.0,chinese,,pending
7249.0,2014-01-08 14:20:37,8.0,english,2014-01-08 14:22:10,active
7250.0,2014-01-08 16:49:24,11043.0,english,2014-01-08 16:50:51,active
7251.0,2014-01-08 15:11:46,128.0,english,,pending
7252.0,2014-01-08 09:07:04,592.0,english,2014-01-08 09:08:32,active
7253.0,2014-01-08 15:10:20,2894.0,english,,pending
7254.0,2014-01-08 10:50:46,2355.0,spanish,,pending
7255.0,2014-01-08 21:15:44,630.0,chinese,,pending
7256.0,2014-01-08 10:32:31,6.0,german,,pending
7257.0,2014-01-08 13:17:52,8.0,english,,pending
7258.0,2014-01-08 13:38:33,883.0,japanese,,pending
7259.0,2014-01-08 14:43:38,2301.0,spanish,2014-01-08 14:44:51,active
7260.0,2014-01-08 14:50:55,6166.0,english,2014-01-08 14:52:24,active
7261.0,2014-01-08 12:27:16,265.0,arabic,2014-01-08 12:28:30,active
7262.0,2014-01-08 17:33:55,3512.0,english,,pending
7263.0,2014-01-08 09:32:38,7.0,english,2014-01-08 09:34:12,active
7264.0,2014-01-08 18:36:21,6.0,japanese,2014-01-08 18:37:49,active
7265.0,2014-01-08 12:15:24,351.0,indian,,pending
7266.0,2014-01-08 14:42:42,1.0,chinese,,pending
7267.0,2014-01-08 15:48:09,3418.0,portugese,2014-01-08 15:49:43,active
7268.0,2014-01-08 08:50:46,11428.0,english,2014-01-08 08:52:11,active
7269.0,2014-01-08 18:20:39,8052.0,english,,pending
7270.0,2014-01-08 20:41:39,1659.0,french,,pending
7271.0,2014-01-08 12:55:11,2159.0,japanese,,pending
7272.0,2014-01-08 11:09:56,114.0,french,2014-01-08 11:11:25,active
7273.0,2014-01-08 10:47:20,211.0,french,,pending
7274.0,2014-01-09 07:12:47,2796.0,russian,2014-01-09 07:14:08,active
7275.0,2014-01-09 18:40:21,8.0,english,2014-01-09 18:41:36,active
7276.0,2014-01-09 17:58:18,158.0,spanish,2014-01-09 17:59:46,active
7277.0,2014-01-09 07:38:26,12390.0,russian,,pending
7278.0,2014-01-09 16:47:23,8948.0,english,2014-01-09 16:48:52,active
7279.0,2014-01-09 10:01:22,10622.0,french,2014-01-09 10:03:00,active
7280.0,2014-01-09 22:14:11,610.0,chinese,,pending
7281.0,2014-01-09 14:30:56,9695.0,english,2014-01-09 14:32:33,active
7282.0,2014-01-09 13:07:22,11753.0,english,2014-01-09 13:08:32,active
7283.0,2014-01-09 19:41:55,5.0,arabic,2014-01-09 19:43:22,active
7284.0,2014-01-09 12:33:27,13.0,english,2014-01-09 12:35:04,active
7285.0,2014-01-09 13:06:17,2900.0,french,,pending
7286.0,2014-01-09 18:22:26,2.0,spanish,,pending
7287.0,2014-01-09 09:09:07,7940.0,english,2014-01-09 09:10:32,active
7288.0,2014-01-09 23:26:50,12549.0,english,2014-01-09 23:28:11,active
7289.0,2014-01-09 00:13:09,11363.0,english,,pending
7290.0,2014-01-09 13:09:01,384.0,portugese,2014-01-09 13:10:30,active
7291.0,2014-01-09 10:50:10,4343.0,japanese,,pending
7292.0,2014-01-09 19:32:11,7079.0,french,,pending
7293.0,2014-01-09 12:14:25,8665.0,english,2014-01-09 12:15:55,active
7294.0,2014-01-09 11:27:28,275.0,german,2014-01-09 11:28:49,active
7295.0,2014-01-09 19:16:53,8.0,japanese,2014-01-09 19:18:27,active
7296.0,2014-01-09 13:07:03,9758.0,english,,pending
7297.0,2014-01-09 11:22:54,1490.0,french,2014-01-09 11:24:15,active
7298.0,2014-01-09 19:40:42,1.0,spanish,,pending
7299.0,2014-01-09 00:25:27,3.0,english,,pending
7300.0,2014-01-09 08:34:27,27.0,chinese,2014-01-09 08:35:52,active
7301.0,2014-01-09 09:45:00,10.0,italian,2014-01-09 09:46:29,active
7302.0,2014-01-09 02:58:02,1610.0,japanese,,pending
7303.0,2014-01-09 14:38:25,6633.0,french,,pending
7304.0,2014-01-09 12:39:08,6756.0,indian,2014-01-09 12:40:51,active
7305.0,2014-01-09 08:32:51,97.0,english,,pending
7306.0,2014-01-10 17:13:13,80.0,german,,pending
7307.0,2014-01-10 14:56:58,4076.0,french,,pending
7308.0,2014-01-10 05:23:51,11613.0,chinese,2014-01-10 05:25:12,active
7309.0,2014-01-10 13:35:01,8.0,english,,pending
7310.0,2014-01-10 07:34:46,8251.0,spanish,,pending
7311.0,2014-01-10 14:12:27,1162.0,english,,pending
7312.0,2014-01-10 17:34:55,50.0,english,2014-01-10 17:36:29,active
7313.0,2014-01-10 10:34:30,12479.0,english,,pending
7314.0,2014-01-10 03:16:03,9633.0,japanese,2014-01-10 03:17:03,active
7315.0,2014-01-10 07:58:20,6062.0,italian,,pending
7316.0,2014-01-10 07:25:51,3.0,english,2014-01-10 07:27:06,active
7317.0,2014-01-10 12:07:47,33.0,spanish,2014-01-10 12:09:20,active
7318.0,2014-01-10 15:15:14,12477.0,japanese,,pending
7319.0,2014-01-10 13:59:15,818.0,japanese,2014-01-10 14:00:43,active
7320.0,2014-01-10 11:27:42,6841.0,spanish,2014-01-10 11:29:17,active
7321.0,2014-01-10 17:14:39,10673.0,english,2014-01-10 17:15:56,active
7322.0,2014-01-10 02:06:42,1.0,korean,2014-01-10 02:08:06,active
7323.0,2014-01-10 10:24:51,7569.0,french,2014-01-10 10:26:13,active
7324.0,2014-01-10 16:02:37,5173.0,english,,pending
7325.0,2014-01-10 08:43:26,3.0,chinese,2014-01-10 08:44:50,active
7326.0,2014-01-10 22:52:13,10419.0,arabic,2014-01-10 22:53:47,active
7327.0,2014-01-10 09:09:13,1.0,spanish,,pending
7328.0,2014-01-10 11:08:12,11383.0,english,2014-01-10 11:09:51,active
7329.0,2014-01-10 21:55:26,12562.0,english,,pending
7330.0,2014-01-10 18:19:33,13114.0,english,2014-01-10 18:21:18,active
7331.0,2014-01-10 13:10:44,140.0,english,,pending
7332.0,2014-01-10 05:26:33,6.0,french,,pending
7333.0,2014-01-10 16:24:45,6813.0,german,2014-01-10 16:26:09,active
7334.0,2014-01-10 17:17:24,5439.0,japanese,2014-01-10 17:19:04,active
7335.0,2014-01-10 09:45:52,11974.0,japanese,,pending
7336.0,2014-01-10 12:57:52,9622.0,english,,pending
7337.0,2014-01-10 07:44:36,5663.0,english,,pending
7338.0,2014-01-10 15:11:57,9889.0,french,,pending
7339.0,2014-01-10 01:34:17,159.0,english,2014-01-10 01:35:47,active
7340.0,2014-01-10 12:01:40,10182.0,french,2014-01-10 12:02:59,active
7341.0,2014-01-10 22:56:32,10847.0,german,2014-01-10 22:57:43,active
7342.0,2014-01-10 10:03:11,6300.0,french,,pending
7343.0,2014-01-10 03:30:16,8868.0,german,,pending
7344.0,2014-01-10 08:37:37,652.0,english,,pending
7345.0,2014-01-11 10:58:34,1.0,indian,,pending
7346.0,2014-01-11 15:00:00,12863.0,arabic,2014-01-11 15:01:06,active
7347.0,2014-01-11 10:59:47,2112.0,english,,pending
7348.0,2014-01-11 06:14:22,12505.0,german,,pending
7349.0,2014-01-11 05:57:41,9235.0,arabic,2014-01-11 05:59:23,active
7350.0,2014-01-11 19:53:51,137.0,french,2014-01-11 19:55:03,active
7351.0,2014-01-11 13:24:40,975.0,english,2014-01-11 13:26:27,active
7352.0,2014-01-11 16:41:27,5438.0,english,2014-01-11 16:43:26,active
7353.0,2014-01-11 17:12:15,11826.0,english,,pending
7354.0,2014-01-11 13:36:44,15.0,english,2014-01-11 13:38:18,active
7355.0,2014-01-11 17:10:50,2686.0,english,2014-01-11 17:12:09,active
7356.0,2014-01-11 13:38:11,371.0,german,2014-01-11 13:39:42,active
7357.0,2014-01-11 17:58:32,3428.0,english,,pending
7358.0,2014-01-12 19:03:28,141.0,english,2014-01-12 19:05:06,active
7359.0,2014-01-12 12:16:02,11145.0,english,,pending
7360.0,2014-01-12 18:33:36,1877.0,english,,pending
7361.0,2014-01-12 18:51:45,1876.0,spanish,2014-01-12 18:53:15,active
7362.0,2014-01-12 15:21:18,5928.0,english,,pending
7363.0,2014-01-12 21:36:55,9665.0,english,,pending
7364.0,2014-01-12 14:56:15,12869.0,english,2014-01-12 14:57:49,active
7365.0,2014-01-12 08:59:47,426.0,english,,pending
7366.0,2014-01-12 13:42:23,34.0,spanish,,pending
7367.0,2014-01-12 14:12:26,73.0,english,,pending
7368.0,2014-01-12 12:18:48,1031.0,english,2014-01-12 12:20:10,active
7369.0,2014-01-13 16:59:40,4552.0,english,,pending
7370.0,2014-01-13 11:53:54,4462.0,english,2014-01-13 11:55:15,active
7371.0,2014-01-13 08:26:30,10686.0,spanish,2014-01-13 08:28:17,active
7372.0,2014-01-13 13:09:39,5.0,portugese,2014-01-13 13:11:03,active
7373.0,2014-01-13 04:54:21,3.0,english,,pending
7374.0,2014-01-13 14:22:10,547.0,french,,pending
7375.0,2014-01-13 16:46:31,3104.0,japanese,,pending
7376.0,2014-01-13 22:03:24,2166.0,russian,2014-01-13 22:04:45,active
7377.0,2014-01-13 11:04:11,4.0,russian,,pending
7378.0,2014-01-13 16:52:56,1215.0,french,2014-01-13 16:54:16,active
7379.0,2014-01-13 12:34:23,8563.0,english,,pending
7380.0,2014-01-13 18:01:40,11904.0,arabic,,pending
7381.0,2014-01-13 10:53:52,1417.0,japanese,2014-01-13 10:55:13,active
7382.0,2014-01-13 17:25:05,6.0,french,,pending
7383.0,2014-01-13 11:39:24,6628.0,english,,pending
7384.0,2014-01-13 09:31:24,154.0,chinese,2014-01-13 09:32:46,active
7385.0,2014-01-13 07:51:48,1246.0,english,2014-01-13 07:53:22,active
7386.0,2014-01-13 11:43:39,2734.0,arabic,,pending
7387.0,2014-01-13 09:29:52,7.0,english,,pending
7388.0,2014-01-13 07:31:46,24.0,english,,pending
7389.0,2014-01-13 17:27:33,1521.0,english,,pending
7390.0,2014-01-13 09:53:21,2.0,portugese,,pending
7391.0,2014-01-13 14:08:15,6479.0,arabic,2014-01-13 14:09:39,active
7392.0,2014-01-13 16:06:21,299.0,german,2014-01-13 16:07:54,active
7393.0,2014-01-13 18:18:00,25.0,french,,pending
7394.0,2014-01-13 15:24:09,1503.0,english,2014-01-13 15:25:31,active
7395.0,2014-01-13 12:19:37,12048.0,english,2014-01-13 12:20:57,active
7396.0,2014-01-13 14:40:59,5.0,english,2014-01-13 14:42:15,active
7397.0,2014-01-13 14:26:52,1353.0,english,2014-01-13 14:28:09,active
7398.0,2014-01-13 12:34:11,11011.0,arabic,,pending
7399.0,2014-01-13 14:56:58,7896.0,german,2014-01-13 14:58:29,active
7400.0,2014-01-13 13:35:27,1.0,italian,,pending
7401.0,2014-01-13 11:46:57,10738.0,russian,,pending
7402.0,2014-01-13 11:09:10,3283.0,english,,pending
7403.0,2014-01-13 08:09:53,37.0,portugese,,pending
7404.0,2014-01-13 02:16:56,10808.0,japanese,2014-01-13 02:18:31,active
7405.0,2014-01-13 18:40:28,4.0,english,,pending
7406.0,2014-01-13 20:13:22,13144.0,english,2014-01-13 20:14:39,active
7407.0,2014-01-13 11:32:58,8918.0,english,,pending
7408.0,2014-01-13 10:31:32,70.0,spanish,2014-01-13 10:33:02,active
7409.0,2014-01-14 12:11:26,10301.0,english,2014-01-14 12:12:49,active
7410.0,2014-01-14 03:16:35,1.0,spanish,,pending
7411.0,2014-01-14 20:45:21,4494.0,german,2014-01-14 20:46:52,active
7412.0,2014-01-14 10:45:46,6486.0,russian,2014-01-14 10:47:21,active
7413.0,2014-01-14 08:59:25,2611.0,english,,pending
7414.0,2014-01-14 16:05:27,4186.0,japanese,2014-01-14 16:06:45,active
7415.0,2014-01-14 11:51:16,37.0,english,,pending
7416.0,2014-01-14 09:17:09,601.0,german,,pending
7417.0,2014-01-14 10:36:02,10.0,english,,pending
7418.0,2014-01-14 20:21:16,12.0,german,,pending
7419.0,2014-01-14 09:40:41,21.0,english,,pending
7420.0,2014-01-14 12:12:33,11499.0,english,,pending
7421.0,2014-01-14 18:18:14,6962.0,english,,pending
7422.0,2014-01-14 17:41:10,137.0,spanish,2014-01-14 17:42:34,active
7423.0,2014-01-14 09:18:49,6980.0,russian,,pending
7424.0,2014-01-14 10:39:07,2041.0,german,,pending
7425.0,2014-01-14 18:02:27,4289.0,chinese,2014-01-14 18:04:02,active
7426.0,2014-01-14 11:41:25,2.0,spanish,2014-01-14 11:43:20,active
7427.0,2014-01-14 17:45:07,74.0,spanish,,pending
7428.0,2014-01-14 00:12:53,23.0,italian,,pending
7429.0,2014-01-14 01:50:20,1200.0,arabic,2014-01-14 01:51:40,active
7430.0,2014-01-14 11:49:52,10445.0,arabic,,pending
7431.0,2014-01-14 21:09:46,8510.0,french,,pending
7432.0,2014-01-14 02:21:22,7211.0,chinese,,pending
7433.0,2014-01-14 13:38:20,5813.0,korean,,pending
7434.0,2014-01-14 17:46:29,4758.0,english,2014-01-14 17:47:49,active
7435.0,2014-01-14 10:12:04,4544.0,japanese,,pending
7436.0,2014-01-14 07:20:42,5819.0,english,2014-01-14 07:22:18,active
7437.0,2014-01-14 17:04:41,11592.0,spanish,,pending
7438.0,2014-01-14 17:11:32,8415.0,indian,,pending
7439.0,2014-01-14 16:51:15,11345.0,japanese,2014-01-14 16:52:34,active
7440.0,2014-01-14 14:26:18,2.0,english,2014-01-14 14:27:55,active
7441.0,2014-01-14 17:45:42,146.0,english,,pending
7442.0,2014-01-14 16:53:23,1.0,english,2014-01-14 16:54:48,active
7443.0,2014-01-14 08:55:55,4373.0,french,,pending
7444.0,2014-01-14 08:32:33,6048.0,spanish,2014-01-14 08:34:20,active
7445.0,2014-01-15 17:37:45,58.0,english,2014-01-15 17:39:04,active
7446.0,2014-01-15 18:43:38,10858.0,french,,pending
7447.0,2014-01-15 16:37:08,3.0,japanese,,pending
7448.0,2014-01-15 20:22:19,11929.0,german,2014-01-15 20:23:37,active
7449.0,2014-01-15 13:09:32,258.0,arabic,2014-01-15 13:10:59,active
7450.0,2014-01-15 07:56:01,9801.0,japanese,2014-01-15 07:57:36,active
7451.0,2014-01-15 15:35:47,12530.0,english,2014-01-15 15:37:25,active
7452.0,2014-01-15 16:05:42,2.0,german,2014-01-15 16:07:08,active
7453.0,2014-01-15 17:09:21,7474.0,japanese,,pending
7454.0,2014-01-15 14:00:59,4299.0,english,2014-01-15 14:02:47,active
7455.0,2014-01-15 16:20:48,8704.0,spanish,2014-01-15 16:22:16,active
7456.0,2014-01-15 14:46:53,9609.0,english,2014-01-15 14:48:20,active
7457.0,2014-01-15 12:57:03,12201.0,english,,pending
7458.0,2014-01-15 01:08:05,38.0,english,,pending
7459.0,2014-01-15 18:20:54,3798.0,english,,pending
7460.0,2014-01-15 10:23:09,12419.0,italian,,pending
7461.0,2014-01-15 09:25:16,375.0,german,2014-01-15 09:26:58,active
7462.0,2014-01-15 14:38:27,3110.0,arabic,,pending
7463.0,2014-01-15 14:24:52,130.0,spanish,2014-01-15 14:26:04,active
7464.0,2014-01-15 17:06:13,10.0,english,,pending
7465.0,2014-01-15 14:32:57,61.0,spanish,,pending
7466.0,2014-01-15 13:07:53,10928.0,spanish,2014-01-15 13:09:32,active
7467.0,2014-01-15 19:36:57,1.0,english,2014-01-15 19:38:29,active
7468.0,2014-01-15 08:02:56,3632.0,english,2014-01-15 08:04:26,active
7469.0,2014-01-15 18:02:29,15.0,russian,2014-01-15 18:03:52,active
7470.0,2014-01-15 11:35:27,6.0,english,,pending
7471.0,2014-01-15 08:16:33,9434.0,english,2014-01-15 08:18:15,active
7472.0,2014-01-15 23:25:34,2979.0,portugese,2014-01-15 23:27:03,active
7473.0,2014-01-15 16:31:39,12906.0,indian,,pending
7474.0,2014-01-15 00:59:48,5859.0,chinese,,pending
7475.0,2014-01-15 10:37:20,1614.0,german,2014-01-15 10:38:46,active
7476.0,2014-01-15 19:16:10,1.0,english,,pending
7477.0,2014-01-15 15:49:54,232.0,indian,2014-01-15 15:51:20,active
7478.0,2014-01-15 07:02:46,11511.0,english,,pending
7479.0,2014-01-15 15:27:35,708.0,russian,,pending
7480.0,2014-01-15 18:47:31,12353.0,german,2014-01-15 18:48:54,active
7481.0,2014-01-15 18:45:09,4457.0,english,2014-01-15 18:46:36,active
7482.0,2014-01-15 08:49:24,12727.0,english,2014-01-15 08:50:45,active
7483.0,2014-01-15 11:47:53,7987.0,english,,pending
7484.0,2014-01-15 18:44:01,7653.0,english,2014-01-15 18:45:22,active
7485.0,2014-01-15 13:50:34,10209.0,french,2014-01-15 13:52:14,active
7486.0,2014-01-15 10:09:14,91.0,english,2014-01-15 10:10:47,active
7487.0,2014-01-15 11:53:08,8158.0,indian,2014-01-15 11:54:44,active
7488.0,2014-01-16 08:41:04,18.0,french,2014-01-16 08:42:37,active
7489.0,2014-01-16 08:21:30,1.0,english,,pending
7490.0,2014-01-16 12:08:11,8839.0,english,,pending
7491.0,2014-01-16 11:48:08,3.0,english,,pending
7492.0,2014-01-16 17:15:03,5.0,japanese,2014-01-16 17:16:21,active
7493.0,2014-01-16 12:31:57,2434.0,japanese,,pending
7494.0,2014-01-16 10:22:42,36.0,english,2014-01-16 10:24:24,active
7495.0,2014-01-16 18:07:03,124.0,chinese,,pending
7496.0,2014-01-16 15:56:59,154.0,french,,pending
7497.0,2014-01-16 11:00:58,12519.0,spanish,,pending
7498.0,2014-01-16 06:40:59,62.0,spanish,2014-01-16 06:42:20,active
7499.0,2014-01-16 09:52:41,11.0,english,2014-01-16 09:54:09,active
7500.0,2014-01-16 13:20:42,13081.0,portugese,2014-01-16 13:22:17,active
7501.0,2014-01-16 16:00:01,2059.0,chinese,,pending
7502.0,2014-01-16 13:47:18,23.0,spanish,,pending
7503.0,2014-01-16 15:20:35,10164.0,japanese,,pending
7504.0,2014-01-16 08:58:44,542.0,english,2014-01-16 09:00:12,active
7505.0,2014-01-16 18:03:32,7476.0,english,,pending
7506.0,2014-01-16 10:30:54,4699.0,english,,pending
7507.0,2014-01-16 03:45:31,5875.0,english,2014-01-16 03:46:54,active
7508.0,2014-01-16 15:15:46,983.0,japanese,2014-01-16 15:17:13,active
7509.0,2014-01-16 17:02:49,2807.0,italian,2014-01-16 17:04:25,active
7510.0,2014-01-16 17:55:51,417.0,french,2014-01-16 17:57:20,active
7511.0,2014-01-16 13:26:42,7502.0,chinese,,pending
7512.0,2014-01-16 11:39:09,4867.0,spanish,,pending
7513.0,2014-01-16 15:21:44,5865.0,chinese,2014-01-16 15:23:31,active
7514.0,2014-01-16 14:45:30,488.0,english,,pending
7515.0,2014-01-16 09:51:42,512.0,arabic,2014-01-16 09:53:28,active
7516.0,2014-01-16 08:07:52,2.0,english,2014-01-16 08:09:30,active
7517.0,2014-01-16 15:11:19,4.0,korean,,pending
7518.0,2014-01-16 12:19:41,127.0,italian,2014-01-16 12:21:34,active
7519.0,2014-01-16 10:30:43,8572.0,english,2014-01-16 10:32:01,active
7520.0,2014-01-16 15:45:30,8541.0,spanish,2014-01-16 15:47:06,active
7521.0,2014-01-16 11:03:38,8096.0,english,2014-01-16 11:05:05,active
7522.0,2014-01-16 13:37:05,518.0,english,,pending
7523.0,2014-01-16 21:20:08,1.0,spanish,,pending
7524.0,2014-01-16 18:03:58,1.0,german,2014-01-16 18:05:33,active
7525.0,2014-01-16 15:46:49,12645.0,english,2014-01-16 15:48:27,active
7526.0,2014-01-16 18:35:57,1795.0,italian,,pending
7527.0,2014-01-16 13:19:21,1.0,japanese,,pending
7528.0,2014-01-16 17:45:26,9673.0,chinese,2014-01-16 17:46:52,active
7529.0,2014-01-16 11:51:29,6012.0,japanese,2014-01-16 11:52:33,active
7530.0,2014-01-16 08:49:41,566.0,english,,pending
7531.0,2014-01-16 16:50:44,4639.0,english,2014-01-16 16:52:01,active
7532.0,2014-01-16 17:23:14,10828.0,japanese,2014-01-16 17:24:40,active
7533.0,2014-01-16 08:12:23,16.0,spanish,2014-01-16 08:13:56,active
7534.0,2014-01-17 18:59:53,12876.0,arabic,,pending
7535.0,2014-01-17 01:50:36,1487.0,french,2014-01-17 01:51:55,active
7536.0,2014-01-17 12:39:01,5.0,french,2014-01-17 12:40:24,active
7537.0,2014-01-17 18:44:28,3703.0,english,2014-01-17 18:46:00,active
7538.0,2014-01-17 14:27:58,4963.0,english,2014-01-17 14:29:29,active
7539.0,2014-01-17 10:56:54,6867.0,english,,pending
7540.0,2014-01-17 17:13:44,4.0,spanish,,pending
7541.0,2014-01-17 14:30:38,9385.0,english,,pending
7542.0,2014-01-17 11:56:03,4.0,japanese,,pending
7543.0,2014-01-17 17:35:51,9452.0,english,,pending
7544.0,2014-01-17 15:38:36,1.0,portugese,,pending
7545.0,2014-01-17 10:49:05,3204.0,english,,pending
7546.0,2014-01-17 13:07:46,487.0,french,2014-01-17 13:09:18,active
7547.0,2014-01-17 04:08:31,2451.0,english,,pending
7548.0,2014-01-17 14:51:14,3227.0,english,2014-01-17 14:52:31,active
7549.0,2014-01-17 10:36:03,11646.0,spanish,2014-01-17 10:37:18,active
7550.0,2014-01-17 11:36:05,9322.0,english,,pending
7551.0,2014-01-17 11:00:06,15.0,english,2014-01-17 11:01:29,active
7552.0,2014-01-17 19:23:39,9432.0,portugese,,pending
7553.0,2014-01-17 14:03:50,237.0,spanish,2014-01-17 14:05:26,active
7554.0,2014-01-17 13:04:42,11772.0,english,2014-01-17 13:06:24,active
7555.0,2014-01-17 18:53:46,6097.0,spanish,,pending
7556.0,2014-01-17 17:01:49,35.0,spanish,,pending
7557.0,2014-01-17 13:29:50,9.0,arabic,2014-01-17 13:31:05,active
7558.0,2014-01-17 23:45:04,2620.0,french,2014-01-17 23:46:41,active
7559.0,2014-01-17 11:48:28,1363.0,portugese,2014-01-17 11:49:48,active
7560.0,2014-01-17 09:16:04,28.0,english,2014-01-17 09:17:47,active
7561.0,2014-01-17 09:29:44,157.0,english,,pending
7562.0,2014-01-17 09:37:15,376.0,japanese,,pending
7563.0,2014-01-17 15:32:32,1.0,spanish,2014-01-17 15:33:32,active
7564.0,2014-01-17 07:08:24,9997.0,english,,pending
7565.0,2014-01-17 17:55:13,4463.0,english,2014-01-17 17:56:53,active
7566.0,2014-01-17 10:33:43,2.0,french,,pending
7567.0,2014-01-17 08:14:03,8692.0,english,2014-01-17 08:15:19,active
7568.0,2014-01-17 11:15:42,1357.0,english,2014-01-17 11:17:11,active
7569.0,2014-01-17 13:51:00,561.0,english,,pending
7570.0,2014-01-18 11:46:06,511.0,german,,pending
7571.0,2014-01-18 11:08:02,31.0,english,2014-01-18 11:09:35,active
7572.0,2014-01-18 09:05:17,7182.0,japanese,,pending
7573.0,2014-01-18 17:44:59,13062.0,japanese,2014-01-18 17:46:13,active
7574.0,2014-01-18 16:46:19,3205.0,chinese,,pending
7575.0,2014-01-18 13:25:17,22.0,arabic,,pending
7576.0,2014-01-18 02:58:05,2053.0,english,,pending
7577.0,2014-01-18 19:25:57,3496.0,english,,pending
7578.0,2014-01-18 13:40:29,11160.0,italian,2014-01-18 13:42:11,active
7579.0,2014-01-18 10:53:10,8035.0,spanish,2014-01-18 10:54:38,active
7580.0,2014-01-18 19:45:03,4.0,spanish,,pending
7581.0,2014-01-19 08:09:09,104.0,english,2014-01-19 08:10:57,active
7582.0,2014-01-19 07:04:37,9679.0,italian,,pending
7583.0,2014-01-19 06:59:39,5169.0,portugese,2014-01-19 07:01:02,active
7584.0,2014-01-19 00:51:24,1.0,english,2014-01-19 00:53:20,active
7585.0,2014-01-19 12:49:07,7006.0,english,,pending
7586.0,2014-01-19 11:32:52,1.0,italian,2014-01-19 11:34:25,active
7587.0,2014-01-19 23:35:32,589.0,spanish,,pending
